ANO_EMISSAO,MES_MISSAO,UF,MUNICIPIO,STATUS_REGISTRO,ESPECIE_ARMA,MARCA_ARMA,CALIBRE_ARMA,SEXO,CATEGORIA,TOTAL
2024,4,RJ,ITAPERUNA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,F,Cidadão,1
2024,4,RJ,LAJE DO MURIAÉ,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.22 MAGNUM,M,Cidadão,1
2024,4,RJ,MACAÉ,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,4,RJ,MARICÁ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RJ,MESQUITA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Cidadão,1
2024,4,RJ,NITERÓI,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Servidor Público(Porte por prerrogativa de função),1
2024,4,RJ,NITERÓI,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,4,RJ,NITERÓI,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,4,RJ,NOVA IGUAÇU,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Servidor Público(Porte por prerrogativa de função),1
2024,4,RJ,NOVA IGUAÇU,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RJ,NOVA IGUAÇU,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Servidor Público(Porte por prerrogativa de função),1
2024,4,RJ,NOVA IGUAÇU,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,4,RJ,PETRÓPOLIS,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,4,RJ,PETRÓPOLIS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RJ,RESENDE,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.357 Mag,M,Cidadão,1
2024,4,RJ,RESENDE,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RJ,RIO CLARO,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,4,RJ,RIO DE JANEIRO,Ativo/Válido,Pistola,CZ (CESKOSLOVENSKA ZBROJOVKA),380,M,Servidor Público(Porte por prerrogativa de função),1
2024,4,RJ,RIO DE JANEIRO,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,F,Cidadão,1
2024,4,RJ,RIO DE JANEIRO,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,3
2024,4,RJ,RIO DE JANEIRO,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),9 mm,M,Servidor Público(Porte por prerrogativa de função),1
2024,4,RJ,RIO DE JANEIRO,Ativo/Válido,Pistola,IMBEL,380,M,Cidadão,1
2024,4,RJ,RIO DE JANEIRO,Ativo/Válido,Pistola,"TANFOGLIO (TANFOGLIO, FRATELLI/GIUSEPPE)",9 mm,M,Cidadão,1
2024,4,RJ,RIO DE JANEIRO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,9
2024,4,RJ,RIO DE JANEIRO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.45 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,4,RJ,RIO DE JANEIRO,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,4,RJ,RIO DE JANEIRO,Cancelado,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RJ,SÃO FIDÉLIS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RJ,SÃO GONÇALO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,4,RJ,SÃO JOSÉ DE UBÁ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,4,RJ,SÃO JOÃO DA BARRA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Cidadão,1
2024,4,RJ,TRÊS RIOS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Cidadão,1
2024,4,RJ,VOLTA REDONDA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RN,BREJINHO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RN,NATAL,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Servidor Público(Porte por prerrogativa de função),2
2024,4,RN,PARNAMIRIM,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,4,RN,SERRA DO MEL,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RO,ALTA FLORESTA D´OESTE,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,4,RO,ALTA FLORESTA D´OESTE,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,2
2024,4,RO,ALTO ALEGRE DOS PARECIS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RO,ARIQUEMES,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,4,RO,CACAULÂNDIA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RO,CACOAL,Vencido,Espingarda,BOITO (E.R. AMANTINO & CIA),20,M,Cidadão,1
2024,4,RO,CAMPO NOVO DE RONDÔNIA,Ativo/Válido,Carabina,BRIGADE (Brigade Manufacturing),9x19mm,M,Cidadão,1
2024,4,RO,CANDEIAS DO JAMARI,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),20,M,Cidadão,1
2024,4,RO,CEREJEIRAS,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,4,RO,JARU,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,2
2024,4,RO,MONTE NEGRO,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,4,RO,NOVA BRASILÂNDIA D´OESTE,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RO,NOVA BRASILÂNDIA D´OESTE,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,4,RO,NOVA MAMORÉ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RO,NOVA MAMORÉ,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,4,RO,NOVA UNIÃO,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.357 Mag,M,Cidadão,1
2024,4,RO,OURO PRETO DO OESTE,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,4,RO,PORTO VELHO,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,2
2024,4,RO,PORTO VELHO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,3
2024,4,RO,PORTO VELHO,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,4,RO,PORTO VELHO,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,4,RO,PORTO VELHO,Cancelado,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RO,PRESIDENTE MÉDICI,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),2
2024,4,RO,PRIMAVERA DE RONDÔNIA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RO,THEOBROMA,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.357 Mag,M,Cidadão,1
2024,4,RO,VILHENA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Servidor Público(Porte por prerrogativa de função),1
2024,4,RO,VILHENA,Ativo/Válido,Rifle,CZ (CESKOSLOVENSKA ZBROJOVKA),.22 LR,M,Servidor Público(Porte por prerrogativa de função),1
2024,4,RR,ALTO ALEGRE,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),20,M,Cidadão,1
2024,4,RR,BOA VISTA,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.357 Mag,M,Servidor Público(Porte por prerrogativa de função),1
2024,4,RR,BOA VISTA,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Servidor Público(Porte por prerrogativa de função),1
2024,4,RR,BOA VISTA,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),20,M,Cidadão,2
2024,4,RR,BOA VISTA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Cidadão,1
2024,4,RR,BOA VISTA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,7
2024,4,RR,BOA VISTA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,4,RR,BOA VISTA,Ativo/Válido,Revolver,ROSSI (AMADEO ROSSI S.A.),.38 SPL,M,Cidadão,1
2024,4,RR,BOA VISTA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,2
2024,4,RR,CANTÁ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RR,CANTÁ,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 MAGNUM,M,Cidadão,1
2024,4,RR,CARACARAÍ,Ativo/Válido,Carabina,BROWNING ARMS COMPANY,22WMR,M,Cidadão,1
2024,4,RR,SÃO LUIZ,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.22 MAGNUM,M,Cidadão,1
2024,4,RS,AGUDO,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),28,M,Cidadão,1
2024,4,RS,AJURICABA,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),20,M,Cidadão,1
2024,4,RS,AJURICABA,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,4,RS,ALECRIM,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),36,M,Cidadão,1
2024,4,RS,ALECRIM,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,4,RS,ALEGRETE,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),.380 ACP,M,Cidadão,1
2024,4,RS,ALEGRETE,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,380,M,Cidadão,1
2024,4,RS,ALVORADA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,2
2024,4,RS,ALVORADA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,3
2024,4,RS,ALVORADA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,4,RS,AMARAL FERRADOR,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),12,M,Cidadão,1
2024,4,RS,ANTÔNIO PRADO,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,4,RS,ARAMBARÉ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RS,ARARICÁ,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,2
2024,4,RS,ARROIO DO MEIO,Ativo/Válido,Espingarda,HUGLU,12,M,Cidadão,1
2024,4,RS,ARROIO DO MEIO,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,4,RS,ARROIO DO MEIO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,4,RS,ARROIO DO TIGRE,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RS,ARROIO GRANDE,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RS,BAGÉ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RS,BARRA DO GUARITA,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,F,Cidadão,1
2024,4,RS,BARRA DO RIBEIRO,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,4,RS,BARROS CASSAL,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),20,M,Cidadão,1
2024,4,RS,BARROS CASSAL,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),28,M,Cidadão,1
2024,4,RS,BARROS CASSAL,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),32,M,Cidadão,1
2024,4,RS,BARROS CASSAL,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,4,RS,BARROS CASSAL,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RS,BENTO GONÇALVES,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RS,BOM RETIRO DO SUL,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,3
2024,4,RS,BOQUEIRÃO DO LEÃO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RS,BOQUEIRÃO DO LEÃO,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,4,RS,CACHOEIRINHA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Cidadão,1
2024,4,RS,CACHOEIRINHA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RS,CAIÇARA,Ativo/Válido,Espingarda,HUGLU,12,M,Cidadão,1
2024,4,RS,CAMAQUÃ,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.38 SPL,M,Cidadão,1
2024,4,RS,CAMAQUÃ,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),12,M,Cidadão,1
2024,4,RS,CAMAQUÃ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,4,RS,CAMBARÁ DO SUL,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),12,M,Cidadão,1
2024,4,RS,CAMPO BOM,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,4,RS,CAMPO BOM,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,4,RS,CAMPO BOM,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RS,CANDELÁRIA,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,4,RS,CANELA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,4,RS,CANELA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RS,CANGUÇU,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),12,M,Cidadão,2
2024,4,RS,CANGUÇU,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),20,M,Cidadão,1
2024,4,RS,CANGUÇU,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),20,M,Cidadão,1
2024,4,RS,CANOAS,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,4,RS,CANOAS,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,F,Cidadão,1
2024,4,RS,CANOAS,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,4,RS,CANOAS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Cidadão,1
2024,4,RS,CANOAS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,4
2024,4,RS,CANUDOS DO VALE,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,4,RS,CAPÃO DA CANOA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,3
2024,4,RS,CAPÃO DO CIPÓ,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,4,RS,CARAZINHO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Cidadão,1
2024,4,RS,CARAZINHO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,4,RS,CARAÁ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RS,CARLOS BARBOSA,Ativo/Válido,Espingarda,KHAN ARMS,12,M,Cidadão,2
2024,4,RS,CARLOS BARBOSA,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,4,RS,CATUÍPE,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),12,M,Cidadão,1
2024,4,RS,CATUÍPE,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),20,M,Cidadão,3
2024,4,RS,CATUÍPE,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RS,CATUÍPE,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,4,RS,CAXIAS DO SUL,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),36,M,Cidadão,1
2024,4,RS,CAXIAS DO SUL,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,4,RS,CAXIAS DO SUL,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,F,Cidadão,1
2024,4,RS,CAXIAS DO SUL,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,4,RS,CAXIAS DO SUL,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),9x19mm,M,Servidor Público(Porte por prerrogativa de função),1
2024,4,RS,CAXIAS DO SUL,Ativo/Válido,Pistola,IMBEL,380,M,Cidadão,2
2024,4,RS,CAXIAS DO SUL,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,4,RS,CERRO GRANDE DO SUL,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,4,RS,CERRO GRANDE DO SUL,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,F,Cidadão,1
2024,4,RS,CERRO GRANDE DO SUL,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,4,RS,CHARQUEADAS,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,4,RS,CHARRUA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,4,RS,CHUVISCA,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,4,RS,CIRÍACO,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,4,RS,CONDOR,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.38 SPL,M,Cidadão,1
2024,4,RS,CONDOR,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,4,RS,CORONEL BICACO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.22 LR,M,Cidadão,1
2024,4,RS,CRISTAL DO SUL,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,F,Cidadão,1
2024,4,RS,CRUZ ALTA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RS,CRUZEIRO DO SUL,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22,M,Cidadão,1
2024,4,RS,DOIS IRMÃOS,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,4,RS,ENCANTADO,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),12,M,Cidadão,1
2024,4,RS,ENCANTADO,Ativo/Válido,Espingarda,HUGLU,12,M,Cidadão,1
2024,4,RS,ENCANTADO,Ativo/Válido,Espingarda,TAURUS ARMAS S.A.,36,M,Cidadão,1
2024,4,RS,ENCRUZILHADA DO SUL,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),20,M,Cidadão,1
2024,4,RS,ENCRUZILHADA DO SUL,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RS,ENTRE-IJUÍS,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,4,RS,ENTRE-IJUÍS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,380,M,Cidadão,1
2024,4,RS,ERECHIM,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,4,RS,ERECHIM,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,4,RS,ERVAL GRANDE,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.357 Mag,M,Cidadão,1
2024,4,RS,ESPUMOSO,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),12,M,Cidadão,1
2024,4,RS,ESPUMOSO,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),20,M,Cidadão,1
2024,4,RS,ESPUMOSO,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,4,RS,ESTEIO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RS,ESTRELA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RS,ESTÂNCIA VELHA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,2
2024,4,RS,ESTÂNCIA VELHA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RS,FARROUPILHA,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,3
2024,4,RS,FARROUPILHA,Ativo/Válido,Pistola,BERSA,.380 ACP,M,Cidadão,1
2024,4,RS,FARROUPILHA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RS,FLORES DA CUNHA,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,4,RS,FLORES DA CUNHA,Ativo/Válido,Pistola,CZ (CESKOSLOVENSKA ZBROJOVKA),380,M,Cidadão,1
2024,4,RS,FLORES DA CUNHA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,4,RS,FONTOURA XAVIER,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,4,RS,FREDERICO WESTPHALEN,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RS,FREDERICO WESTPHALEN,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,4,RS,FREDERICO WESTPHALEN,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,4,RS,GAURAMA,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,4,RS,GETÚLIO VARGAS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,4,RS,GIRUÁ,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,4,RS,GIRUÁ,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,4,RS,GRAMADO,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,4,RS,GRAMADO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,4,RS,GRAMADO XAVIER,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),20,M,Cidadão,1
2024,4,RS,GRAMADO XAVIER,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,4,RS,GRAMADO XAVIER,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22,M,Cidadão,1
2024,4,RS,GRAVATAÍ,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),12,M,Cidadão,1
2024,4,RS,GRAVATAÍ,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,4,RS,GRAVATAÍ,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,3
2024,4,RS,GRAVATAÍ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Cidadão,1
2024,4,RS,GRAVATAÍ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,4
2024,4,RS,GUAPORÉ,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
